sensor_id,date,avg_t1,avg_t2,avg_t3,avg_moist,X,Y,Common_Name
95321211,2024-05-13,26.515625,27.96484375,27.995442708333332,1474.3958333333333,-80.27989,25.72282,Coconut palm
95321211,2024-05-14,26.885416666666668,28.681640625,28.806640625,1455.5520833333333,-80.27989,25.72282,Coconut palm
95321211,2024-05-15,27.225260416666668,29.616536458333332,29.90234375,1432.8541666666667,-80.27989,25.72282,Coconut palm
95321211,2024-05-16,27.735677083333332,29.858072916666668,30.036458333333332,1409.15625,-80.27989,25.72282,Coconut palm
95321211,2024-05-17,27.467447916666668,28.768229166666668,28.727864583333332,1395.8020833333333,-80.27989,25.72282,Coconut palm
95321211,2024-05-18,27.768229166666668,29.473958333333332,29.491536458333332,1388.1458333333333,-80.27989,25.72282,Coconut palm
95321211,2024-05-19,28.18359375,29.994140625,30.077473958333332,1377.7291666666667,-80.27989,25.72282,Coconut palm
95321211,2024-05-20,27.863932291666668,29.365234375,29.388020833333332,1363.5833333333333,-80.27989,25.72282,Coconut palm
95321211,2024-05-21,27.115885416666668,27.092447916666668,26.832682291666668,1429.1875,-80.27989,25.72282,Coconut palm
95321211,2024-05-22,25.333984375,25.8125,25.983072916666668,1833.1666666666667,-80.27989,25.72282,Coconut palm
95321211,2024-05-23,25.619791666666668,26.5703125,26.983723958333332,1731.71875,-80.27989,25.72282,Coconut palm
95321211,2024-05-24,25.62890625,26.514322916666668,26.969401041666668,1632.9375,-80.27989,25.72282,Coconut palm
95321211,2024-05-25,25.7734375,27.192708333333332,27.48828125,1563.84375,-80.27989,25.72282,Coconut palm
95321211,2024-05-26,26.436197916666668,28.296223958333332,28.602864583333332,1519.5625,-80.27989,25.72282,Coconut palm
95321211,2024-05-27,27.069661458333332,28.861328125,29.080078125,1487.34375,-80.27989,25.72282,Coconut palm
95321211,2024-05-28,27.55078125,29.201171875,29.381510416666668,1460.4375,-80.27989,25.72282,Coconut palm
95321211,2024-05-29,27.510416666666668,29.035807291666668,29.145833333333332,1443.59375,-80.27989,25.72282,Coconut palm
95321211,2024-05-30,26.507161458333332,26.238932291666668,26.083333333333332,1712.1979166666667,-80.27989,25.72282,Coconut palm
95321211,2024-05-31,25.73828125,26.824869791666668,27.3515625,1924.3125,-80.27989,25.72282,Coconut palm
95321211,2024-06-01,25.506510416666668,27.160807291666668,27.615885416666668,1729.5729166666667,-80.27989,25.72282,Coconut palm
95321211,2024-06-02,25.151041666666668,25.36328125,25.484375,2111.7083333333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-03,25.313802083333332,26.42578125,26.943359375,2038.9583333333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-04,25.180338541666668,26.163411458333332,26.560546875,1843.9375,-80.27989,25.72282,Coconut palm
95321211,2024-06-05,25.9296875,27.30078125,27.796875,1713.6458333333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-06,26.653645833333332,28.0625,28.545572916666668,1649.0520833333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-07,26.757161458333332,27.225260416666668,27.428385416666668,1618.1145833333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-08,26.23046875,26.970052083333332,27.28515625,1619.8645833333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-09,26.484375,27.44140625,27.869140625,1601.6770833333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-10,26.446614583333332,27.390625,27.710286458333332,1586.78125,-80.27989,25.72282,Coconut palm
95321211,2024-06-11,26.252604166666668,26.328776041666668,26.3203125,2027.125,-80.27989,25.72282,Coconut palm
95321211,2024-06-12,25.220052083333332,25.232421875,25.057291666666668,2549.125,-80.27989,25.72282,Coconut palm
95321211,2024-06-13,24.300130208333332,25.201822916666668,25.535807291666668,2377.2604166666665,-80.27989,25.72282,Coconut palm
95321211,2024-06-14,24.990885416666668,25.305338541666668,25.134765625,2402.6354166666665,-80.27989,25.72282,Coconut palm
95321211,2024-06-15,25.197265625,25.156901041666668,24.951171875,2334.9583333333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-16,25.744140625,26.884765625,27.324869791666668,2185.25,-80.27989,25.72282,Coconut palm
95321211,2024-06-17,26.107421875,27.228515625,27.750651041666668,2077.7291666666665,-80.27989,25.72282,Coconut palm
95321211,2024-06-18,25.815755208333332,27.209635416666668,27.904947916666668,1969.03125,-80.27989,25.72282,Coconut palm
95321211,2024-06-19,26.257161458333332,27.748046875,28.318359375,1855.8020833333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-20,26.203125,27.364583333333332,27.896484375,1798.6875,-80.27989,25.72282,Coconut palm
95321211,2024-06-21,26.339192708333332,27.59765625,28.005208333333332,1753.7083333333333,-80.27989,25.72282,Coconut palm
95321211,2024-06-22,25.953776041666668,26.455729166666668,26.513671875,2289.2083333333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-23,25.557291666666668,25.893880208333332,25.869791666666668,2319.0104166666665,-80.27989,25.72282,Coconut palm
95321211,2024-06-24,25.829427083333332,25.786458333333332,25.651692708333332,2247.5520833333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-25,25.332682291666668,25.397135416666668,25.276041666666668,2353.125,-80.27989,25.72282,Coconut palm
95321211,2024-06-26,25.833333333333332,26.20703125,26.22265625,2368.3020833333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-27,25.95703125,26.90234375,27.19140625,2193.6458333333335,-80.27989,25.72282,Coconut palm
95321211,2024-06-28,26.678385416666668,28.190755208333332,28.65234375,2076.6979166666665,-80.27989,25.72282,Coconut palm
95321211,2024-06-29,27.01171875,28.324869791666668,28.728515625,1970.7604166666667,-80.27989,25.72282,Coconut palm
95321211,2024-06-30,26.166666666666668,25.932942708333332,25.766276041666668,2231.125,-80.27989,25.72282,Coconut palm
95321211,2024-07-01,25.458333333333332,25.688151041666668,25.635416666666668,2361.4479166666665,-80.27989,25.72282,Coconut palm
95321211,2024-07-02,26.446614583333332,27.805989583333332,28.236979166666668,2236.9895833333335,-80.27989,25.72282,Coconut palm
95321211,2024-07-03,27.279296875,28.693359375,29.166015625,2117.6979166666665,-80.27989,25.72282,Coconut palm
95321211,2024-07-04,27.381510416666668,28.6484375,29.090494791666668,2004.9583333333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-05,27.34765625,28.290364583333332,28.599609375,1892.5416666666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-06,27.161458333333332,28.014973958333332,28.336588541666668,1825.0,-80.27989,25.72282,Coconut palm
95321211,2024-07-07,26.869791666666668,27.840494791666668,28.220052083333332,2085.1666666666665,-80.27989,25.72282,Coconut palm
95321211,2024-07-08,27.3984375,28.602864583333332,29.089192708333332,2235.90625,-80.27989,25.72282,Coconut palm
95321211,2024-07-09,27.761067708333332,28.741536458333332,29.074869791666668,2114.6354166666665,-80.27989,25.72282,Coconut palm
95321211,2024-07-10,27.477864583333332,27.99609375,28.216796875,2016.3854166666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-11,26.768229166666668,26.580729166666668,26.688802083333332,1951.0208333333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-12,25.960286458333332,25.9375,26.018880208333332,1982.0520833333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-13,26.387369791666668,27.156901041666668,27.435546875,1972.8333333333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-14,27.477213541666668,28.75,29.214192708333332,1928.53125,-80.27989,25.72282,Coconut palm
95321211,2024-07-15,27.220052083333332,27.887369791666668,28.16015625,1874.03125,-80.27989,25.72282,Coconut palm
95321211,2024-07-16,27.412760416666668,28.623046875,29.063151041666668,1823.71875,-80.27989,25.72282,Coconut palm
95321211,2024-07-17,27.468098958333332,28.594401041666668,29.004557291666668,1773.2083333333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-18,27.684895833333332,29.130859375,29.473958333333332,1732.8854166666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-19,27.854166666666668,29.319010416666668,29.59765625,1693.96875,-80.27989,25.72282,Coconut palm
95321211,2024-07-20,28.176432291666668,29.589192708333332,29.762369791666668,1664.2291666666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-21,28.297526041666668,29.423828125,29.628255208333332,1641.0520833333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-22,27.222005208333332,26.815755208333332,26.662109375,1628.1666666666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-23,26.906901041666668,27.74609375,27.90234375,1624.4270833333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-24,27.344401041666668,28.423177083333332,28.852213541666668,1633.59375,-80.27989,25.72282,Coconut palm
95321211,2024-07-25,27.647786458333332,28.908203125,29.203125,1631.8854166666667,-80.27989,25.72282,Coconut palm
95321211,2024-07-26,27.391276041666668,28.240885416666668,28.455729166666668,1618.34375,-80.27989,25.72282,Coconut palm
95321211,2024-07-27,27.544921875,28.837239583333332,29.020182291666668,1604.6770833333333,-80.27989,25.72282,Coconut palm
95321211,2024-07-28,27.748697916666668,28.885416666666668,28.987630208333332,1592.625,-80.27989,25.72282,Coconut palm
95321211,2024-07-29,26.504557291666668,26.16015625,25.888671875,2045.9375,-80.27989,25.72282,Coconut palm
95321211,2024-07-30,26.321614583333332,26.727864583333332,26.858072916666668,2136.0833333333335,-80.27989,25.72282,Coconut palm
95321211,2024-07-31,26.968098958333332,28.218098958333332,28.592447916666668,2022.5104166666667,-80.27989,25.72282,Coconut palm
95321211,2024-08-01,27.716145833333332,29.40234375,29.850260416666668,1886.2916666666667,-80.27989,25.72282,Coconut palm
95321211,2024-08-02,27.957682291666668,29.435546875,29.789713541666668,1783.7916666666667,-80.27989,25.72282,Coconut palm
95321211,2024-08-03,27.153645833333332,27.217447916666668,27.348307291666668,1752.9270833333333,-80.27989,25.72282,Coconut palm
95321211,2024-08-04,25.861328125,26.99609375,27.498697916666668,2315.8541666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-05,26.420572916666668,27.789713541666668,28.404296875,2289.9479166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-06,27.159505208333332,28.19140625,28.624348958333332,2181.7604166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-07,27.23046875,28.938802083333332,29.5625,2184.84375,-80.27989,25.72282,Coconut palm
95321211,2024-08-08,27.380208333333332,28.98046875,29.432942708333332,2001.96875,-80.27989,25.72282,Coconut palm
95321211,2024-08-09,27.255208333333332,27.583333333333332,27.662760416666668,2017.3333333333333,-80.27989,25.72282,Coconut palm
95321211,2024-08-10,26.57421875,27.147786458333332,27.272786458333332,2234.8229166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-11,27.340494791666668,28.162109375,28.384765625,2169.65625,-80.27989,25.72282,Coconut palm
95321211,2024-08-12,27.46875,28.439453125,28.704427083333332,2152.53125,-80.27989,25.72282,Coconut palm
95321211,2024-08-13,27.731770833333332,28.975260416666668,29.233072916666668,2001.09375,-80.27989,25.72282,Coconut palm
95321211,2024-08-14,28.149739583333332,29.404296875,29.654296875,1871.8541666666667,-80.27989,25.72282,Coconut palm
95321211,2024-08-15,27.805989583333332,28.0703125,28.118489583333332,1889.0208333333333,-80.27989,25.72282,Coconut palm
95321211,2024-08-16,26.356770833333332,26.251302083333332,26.098307291666668,2294.4791666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-17,26.512369791666668,27.096354166666668,27.5234375,2202.4791666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-18,26.503255208333332,26.830078125,27.004557291666668,2082.4166666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-19,26.580078125,26.803385416666668,26.919921875,2024.25,-80.27989,25.72282,Coconut palm
95321211,2024-08-20,26.764973958333332,27.227213541666668,27.508463541666668,2046.0208333333333,-80.27989,25.72282,Coconut palm
95321211,2024-08-21,26.602864583333332,26.626302083333332,26.588541666666668,2182.375,-80.27989,25.72282,Coconut palm
95321211,2024-08-22,26.139973958333332,26.186197916666668,26.214192708333332,2348.2604166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-23,26.173177083333332,26.677734375,26.949869791666668,2223.9895833333335,-80.27989,25.72282,Coconut palm
95321211,2024-08-24,26.01953125,26.106119791666668,26.008463541666668,2390.1979166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-25,25.895182291666668,26.517578125,26.626302083333332,2417.1354166666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-26,26.793619791666668,27.828776041666668,28.185546875,2253.7916666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-27,27.242838541666668,28.185546875,28.526692708333332,2154.9375,-80.27989,25.72282,Coconut palm
95321211,2024-08-28,27.110677083333332,27.089192708333332,27.087239583333332,2290.625,-80.27989,25.72282,Coconut palm
95321211,2024-08-29,26.395833333333332,26.05078125,25.78125,2402.3541666666665,-80.27989,25.72282,Coconut palm
95321211,2024-08-30,25.951171875,25.979817708333332,25.831380208333332,2497.53125,-80.27989,25.72282,Coconut palm
95321211,2024-08-31,26.263020833333332,26.462890625,26.527994791666668,2420.1770833333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-01,26.283854166666668,26.4296875,26.522786458333332,2367.59375,-80.27989,25.72282,Coconut palm
95321211,2024-09-02,26.371744791666668,27.01171875,27.115885416666668,2453.7291666666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-03,27.037760416666668,27.703125,27.824869791666668,2409.96875,-80.27989,25.72282,Coconut palm
95321211,2024-09-04,27.223958333333332,27.639322916666668,27.717447916666668,2417.2395833333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-05,26.370442708333332,27.111979166666668,27.270833333333332,2549.9583333333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-06,27.443359375,28.266276041666668,28.578125,2324.5104166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-07,27.40234375,28.139322916666668,28.334635416666668,2405.0,-80.27989,25.72282,Coconut palm
95321211,2024-09-08,27.677083333333332,28.42578125,28.599609375,2337.53125,-80.27989,25.72282,Coconut palm
95321211,2024-09-09,27.984375,28.789713541666668,28.889973958333332,2184.40625,-80.27989,25.72282,Coconut palm
95321211,2024-09-10,27.501953125,27.297526041666668,27.033854166666668,2266.4895833333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-11,27.1875,27.290364583333332,27.044921875,2406.25,-80.27989,25.72282,Coconut palm
95321211,2024-09-12,27.078125,27.138671875,26.942708333333332,2561.0520833333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-13,27.567708333333332,28.102864583333332,28.165364583333332,2475.3541666666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-14,27.061197916666668,27.108723958333332,26.880859375,2532.6145833333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-15,27.100260416666668,27.030598958333332,26.723307291666668,2554.96875,-80.27989,25.72282,Coconut palm
95321211,2024-09-16,26.966796875,27.011067708333332,26.89453125,2482.8229166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-17,26.556640625,26.405598958333332,26.174479166666668,2461.0104166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-18,26.658854166666668,26.63671875,26.448567708333332,2490.5104166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-19,26.004557291666668,26.057291666666668,26.024088541666668,2467.6458333333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-20,24.532552083333332,25.130208333333332,25.31640625,2511.625,-80.27989,25.72282,Coconut palm
95321211,2024-09-21,25.548177083333332,26.052083333333332,26.2890625,2385.1666666666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-22,25.762369791666668,26.302083333333332,26.4453125,2388.46875,-80.27989,25.72282,Coconut palm
95321211,2024-09-23,26.195963541666668,26.989583333333332,27.28125,2240.0104166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-24,26.615234375,27.743489583333332,28.220703125,2092.78125,-80.27989,25.72282,Coconut palm
95321211,2024-09-25,26.791015625,27.331380208333332,27.501302083333332,2089.7916666666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-26,26.587239583333332,27.256510416666668,27.8046875,2388.1354166666665,-80.27989,25.72282,Coconut palm
95321211,2024-09-27,26.807942708333332,28.23828125,28.968098958333332,2378.03125,-80.27989,25.72282,Coconut palm
95321211,2024-09-28,27.34765625,28.580729166666668,29.076822916666668,2247.7083333333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-29,27.397135416666668,28.102213541666668,28.236979166666668,2180.6458333333335,-80.27989,25.72282,Coconut palm
95321211,2024-09-30,27.38671875,27.959635416666668,28.015625,2111.5416666666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-01,27.401692708333332,27.963541666666668,27.989583333333332,2062.3020833333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-02,26.913411458333332,27.181640625,27.207682291666668,2007.5625,-80.27989,25.72282,Coconut palm
95321211,2024-10-03,26.740885416666668,27.1328125,27.164713541666668,1964.5416666666667,-80.27989,25.72282,Coconut palm
95321211,2024-10-04,26.389973958333332,26.493489583333332,26.395833333333332,2253.4270833333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-05,25.987630208333332,25.51171875,25.239583333333332,2495.2708333333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-06,25.135416666666668,24.863932291666668,24.529296875,2583.2291666666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-07,24.819661458333332,24.834635416666668,24.571614583333332,2725.375,-80.27989,25.72282,Coconut palm
95321211,2024-10-08,24.911458333333332,25.026692708333332,24.873046875,2630.59375,-80.27989,25.72282,Coconut palm
95321211,2024-10-09,25.748697916666668,26.803385416666668,27.131510416666668,2443.625,-80.27989,25.72282,Coconut palm
95321211,2024-10-10,25.532552083333332,26.6171875,27.189453125,2272.125,-80.27989,25.72282,Coconut palm
95321211,2024-10-11,24.534505208333332,24.188802083333332,24.037760416666668,2315.8645833333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-12,23.938151041666668,24.08203125,24.127604166666668,2661.28125,-80.27989,25.72282,Coconut palm
95321211,2024-10-13,24.26953125,24.513671875,24.497395833333332,2585.1354166666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-14,24.719401041666668,25.090494791666668,25.165364583333332,2476.90625,-80.27989,25.72282,Coconut palm
95321211,2024-10-15,24.858072916666668,25.103515625,25.141276041666668,2315.3541666666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-16,24.709635416666668,24.723958333333332,24.701822916666668,2206.75,-80.27989,25.72282,Coconut palm
95321211,2024-10-17,23.100911458333332,23.413411458333332,23.755208333333332,2113.9895833333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-18,22.955078125,23.966145833333332,24.296875,1982.4583333333333,-80.27989,25.72282,Coconut palm
95321211,2024-10-19,23.270833333333332,24.104817708333332,24.671223958333332,2328.5625,-80.27989,25.72282,Coconut palm
95321211,2024-10-20,23.216796875,24.458333333333332,25.0234375,2201.09375,-80.27989,25.72282,Coconut palm
95321211,2024-10-21,23.524739583333332,24.490234375,24.92578125,2361.9583333333335,-80.27989,25.72282,Coconut palm
95321211,2024-10-22,24.046223958333332,25.572916666666668,26.223307291666668,2225.1979166666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-23,24.377604166666668,25.619140625,25.929036458333332,2069.7291666666665,-80.27989,25.72282,Coconut palm
95321211,2024-10-24,24.0546875,24.490234375,24.545572916666668,1941.15625,-80.27989,25.72282,Coconut palm
95321211,2024-10-25,24.028645833333332,24.720703125,24.760416666666668,1860.8541666666667,-80.27989,25.72282,Coconut palm
95321211,2024-10-26,23.987630208333332,24.74609375,24.787760416666668,1793.28125,-80.27989,25.72282,Coconut palm
95321211,2024-10-27,23.985026041666668,24.825520833333332,24.879557291666668,1755.4479166666667,-80.27989,25.72282,Coconut palm
95321211,2024-10-28,23.883463541666668,24.717447916666668,24.853515625,1724.5520833333333,-80.27989,25.72282,Coconut palm
95321211,2024-10-29,24.218098958333332,25.832682291666668,26.100260416666668,1708.7291666666667,-80.27989,25.72282,Coconut palm
95321211,2024-10-30,25.068359375,26.623046875,26.6875,1690.4583333333333,-80.27989,25.72282,Coconut palm
95321211,2024-10-31,24.545572916666668,25.349609375,25.78125,1685.3333333333333,-80.27989,25.72282,Coconut palm
95321211,2024-11-01,24.743489583333332,26.2578125,26.503255208333332,1673.0729166666667,-80.27989,25.72282,Coconut palm
95321211,2024-11-02,25.194010416666668,26.155598958333332,26.237630208333332,1661.1979166666667,-80.27989,25.72282,Coconut palm
95321211,2024-11-03,25.210286458333332,26.262369791666668,26.334635416666668,1649.4375,-80.27989,25.72282,Coconut palm
95321211,2024-11-04,24.865885416666668,25.864583333333332,25.989583333333332,1636.84375,-80.27989,25.72282,Coconut palm
95321211,2024-11-05,25.381510416666668,26.247395833333332,26.317708333333332,1633.1041666666667,-80.27989,25.72282,Coconut palm
95321211,2024-11-06,25.797526041666668,26.807291666666668,26.957682291666668,1635.4583333333333,-80.27989,25.72282,Coconut palm
95321211,2024-11-07,25.958984375,26.997395833333332,27.125651041666668,1633.3020833333333,-80.27989,25.72282,Coconut palm
95321211,2024-11-08,25.74609375,26.852864583333332,26.861979166666668,1624.8125,-80.27989,25.72282,Coconut palm
95321211,2024-11-09,25.666015625,26.455729166666668,26.390625,1617.4270833333333,-80.27989,25.72282,Coconut palm
95321211,2024-11-10,25.511067708333332,26.356119791666668,26.342447916666668,1608.75,-80.27989,25.72282,Coconut palm
95321211,2024-11-11,25.651041666666668,26.138671875,25.947916666666668,1605.75,-80.27989,25.72282,Coconut palm
95321211,2024-11-12,25.805338541666668,26.451822916666668,26.356119791666668,1603.21875,-80.27989,25.72282,Coconut palm
95321211,2024-11-13,25.509765625,26.23046875,26.236328125,1596.5,-80.27989,25.72282,Coconut palm
95321211,2024-11-14,25.032552083333332,25.587239583333332,25.50390625,1588.3645833333333,-80.27989,25.72282,Coconut palm
95321211,2024-11-15,24.485026041666668,24.086588541666668,23.662760416666668,1578.5729166666667,-80.27989,25.72282,Coconut palm
95321211,2024-11-16,23.86328125,23.259765625,22.913411458333332,1569.9791666666667,-80.27989,25.72282,Coconut palm
95321211,2024-11-17,23.841796875,24.383463541666668,24.348958333333332,1565.25,-80.27989,25.72282,Coconut palm
95321211,2024-11-18,23.919270833333332,24.459635416666668,24.455729166666668,1560.7291666666667,-80.27989,25.72282,Coconut palm
